ADP50,larsE-1,2,0.9381155462541567,0.9552772024358821,0,0,500,10.83862859999499
dVmax,larsE-1,2,0.0003764872118986122,0.0003909854519778023,0,0,500,9.498198699999193
ADP50,larsE-1,2,1.7021656411666246,0.3717313105556855,0,0,5,0.10235779999493388
dVmax,larsE-1,2,0.0006806287933228528,0.004764746615740968,0,0,5,0.08490439999877708
ADP50,larsE-1,4,1.7560603633843603,0.3697607098901669,0,0,5,6.9557414000009885
