QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected,Timemax
ADP50,OLS CP,2,2.50E-03,2.40E-03,0,0,500,5.347693799994886,14.194258499999705,0.07321410000440665,0.21202899999479996
ADP50,LARS,2,9.38E-01,9.57E-01,0,0,500,5.180419999996957,12.304601900003036,0.07133769999927608,0.19226990000606747
