QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected G,TimemaxG,Time T
ADP50,OLS CP,2,2.70E-03,2.49E-03,0,0,200,0.8279558999999779,40.926351599999975,0.07265300000000252,3.6383676000000094,57.10308230000001
ADP50,OLS CP,2,2.70E-03,2.49E-03,0,0,200,0.8279558999999779,40.926351599999975,0.07265300000000252,3.6383676000000094,57.10308230000001
ADP50,LARS,2,1.84E+00,1.66E+00,0,0,200,1.1185337000000004,61.81442030000005,0.07349190000002181,3.766656599999976,81.01283460000002
ADP50,LARS,2,1.84E+00,1.66E+00,0,0,200,1.1185337000000004,61.81442030000005,0.07349190000002181,3.766656599999976,81.01283460000002
ADP50,OLS SKT,2,2.70E-03,2.49E-03,0,0,200,1.210062100000016,44.58827020000001,0.07407929999999396,3.6262605999999664,61.11767040000001
ADP50,OLS SKT,2,2.70E-03,2.49E-03,0,0,200,1.210062100000016,44.58827020000001,0.07407929999999396,3.6262605999999664,61.11767040000001
ADP50,OMP1,2,3.72E+00,3.55E+00,0,0,200,0.6149800000000027,18.98745980000001,0.06537050000002864,3.032789400000013,27.8138558
ADP50,OMP1,2,3.72E+00,3.55E+00,0,0,200,0.6149800000000027,18.98745980000001,0.06537050000002864,3.032789400000013,27.8138558
dVmax,OLS CP,2,3.54E-04,4.08E-04,0,0,200,0.9526131000000078,39.44819260000003,0.06880559999996194,3.638963100000012,55.697344499999986
dVmax,OLS CP,2,3.54E-04,4.08E-04,0,0,200,0.9526131000000078,39.44819260000003,0.06880559999996194,3.638963100000012,55.697344499999986
dVmax,LARS,2,1.38E-03,1.68E-03,0,0,200,0.9275404999999637,45.92769550000003,0.0709926000000678,3.8124334999999974,73.99080779999997
dVmax,LARS,2,1.38E-03,1.68E-03,0,0,200,0.9275404999999637,45.92769550000003,0.0709926000000678,3.8124334999999974,73.99080779999997
dVmax,OLS SKT,2,3.54E-04,4.08E-04,0,0,200,0.9005344999999352,32.597625900000025,0.06538950000003751,3.3904208000000153,49.16675499999997
dVmax,OLS SKT,2,3.54E-04,4.08E-04,0,0,200,0.9005344999999352,32.597625900000025,0.06538950000003751,3.3904208000000153,49.16675499999997
dVmax,OMP1,2,2.10E+00,2.39E+00,0,0,200,0.5280110999999579,13.948376399999916,0.0639374999999518,2.8499585999999226,23.423993400000086
dVmax,OMP1,2,2.10E+00,2.39E+00,0,0,200,0.5280110999999579,13.948376399999916,0.0639374999999518,2.8499585999999226,23.423993400000086
Vrest,OLS CP,3,3.72E-06,4.24E-06,0,0,200,1.9325694999999996,32.25125509999998,0.18119909999995798,3.368909300000041,46.66460049999989
Vrest,OLS CP,3,3.72E-06,4.24E-06,0,0,200,1.9325694999999996,32.25125509999998,0.18119909999995798,3.368909300000041,46.66460049999989
Vrest,LARS,2,4.42E+01,4.72E+01,0,0,200,0.8597426000000041,44.00130049999996,0.0680653000000575,3.449348500000042,60.21617930000002
Vrest,LARS,2,4.42E+01,4.72E+01,0,0,200,0.8597426000000041,44.00130049999996,0.0680653000000575,3.449348500000042,60.21617930000002
Vrest,OLS SKT,3,3.72E-06,4.24E-06,0,0,200,1.8665895000000319,39.593876900000055,0.18509310000001733,3.402774099999988,54.115347600000064
Vrest,OLS SKT,3,3.72E-06,4.24E-06,0,0,200,1.8665895000000319,39.593876900000055,0.18509310000001733,3.402774099999988,54.115347600000064
Vrest,OMP1,2,2.50E+04,2.59E+04,0,0,200,0.5886271000000534,13.15835530000004,0.0702441999999337,2.8464219999999614,21.282127899999978
Vrest,OMP1,2,2.50E+04,2.59E+04,0,0,200,0.5886271000000534,13.15835530000004,0.0702441999999337,2.8464219999999614,21.282127899999978
ADP90,OLS CP,2,2.51E-03,2.41E-03,0,0,200,0.7675283999999465,35.14126209999995,0.06539699999996174,3.3725114000000076,49.42934719999994
ADP90,OLS CP,2,2.51E-03,2.41E-03,0,0,200,0.7675283999999465,35.14126209999995,0.06539699999996174,3.3725114000000076,49.42934719999994
ADP90,LARS,2,2.27E+00,2.15E+00,0,0,200,0.8255178000000569,51.48512800000003,0.06723969999995916,3.5695444000000407,70.5262788
ADP90,LARS,2,2.27E+00,2.15E+00,0,0,200,0.8255178000000569,51.48512800000003,0.06723969999995916,3.5695444000000407,70.5262788
ADP90,OLS SKT,2,2.51E-03,2.41E-03,0,0,200,0.7710373999999547,33.47214459999998,0.09659420000002683,3.396664200000032,48.058124500000076
ADP90,OLS SKT,2,2.51E-03,2.41E-03,0,0,200,0.7710373999999547,33.47214459999998,0.09659420000002683,3.396664200000032,48.058124500000076
ADP90,OMP1,2,3.77E+00,3.69E+00,0,0,200,0.5509715000000597,14.035360999999966,0.062451599999803875,2.9834763000001203,21.992406500000016
ADP90,OMP1,2,3.77E+00,3.69E+00,0,0,200,0.5509715000000597,14.035360999999966,0.062451599999803875,2.9834763000001203,21.992406500000016
