QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected G,TimemaxG,Time T
ADP50,OLS CP,2,2.35E-03,2.22E-03,0,0,1000,9.880401600001278,253.8881963999993,0.07033179999962158,1.0111003999991226,291.8448360000002
ADP50,LARS,2,2.98E-03,2.81E-03,0,0,1000,10.559066300000268,291.65051029999995,0.0778786000009859,1.0672934000012901,334.6277854
ADP50,OLS SKT,2,2.35E-03,2.22E-03,0,0,1000,10.431634900000063,283.2370910000009,0.07574109999950451,1.0266126999995322,322.8122405000013
ADP50,ridge1,3,2.39E-03,2.26E-03,0,0,1000,28.51359330000014,281.04606349999995,0.21801619999860122,1.0254432000001543,321.04809940000086
ADP50,OMP1,4,2.25E+00,2.24E+00,0,0,1000,237.06520270000146,237.06520270000146,0.9298839000002772,0.9298839000002772,260.5062763999995
ADP50,bayesian ridge,2,2.36E-03,2.22E-03,0,0,1000,10.096481600001425,306.6500081000013,0.07295109999904525,1.0818519000004017,347.0753807000001
ADP50,elastic net 1,4,1.41E-02,1.46E-02,0,0,1000,257.9430547000011,257.9430547000011,1.029366899998422,1.029366899998422,290.35050599999886
ADP50,lasso1,4,1.70E-02,1.77E-02,0,0,1000,250.98855820000063,250.98855820000063,0.9691419999999198,0.9691419999999198,280.6294402000003
ADP50,lasso lars1,4,1.65E-02,1.72E-02,0,0,1000,224.43027690000054,224.43027690000054,0.895243599999958,0.895243599999958,247.9627118999997
