-86.26420000
-86.31790000
-86.30240000
-86.26320000
-86.30060000
-86.31740000
-86.32960000
-86.29320000
-86.31200000
-86.30400000
-86.30340000
-86.33140000
-86.31240000
-86.32880000
-86.27980000
-86.32890000
-86.28220000
-86.30210000
-86.26770000
-86.25990000
-86.28880000
-86.32740000
-86.28530000
-86.29150000
-86.26030000
-86.28460000
-86.32060000
-86.27730000
-86.32350000
-86.30290000
-86.27760000
-86.26190000
-86.32400000
-86.27650000
-86.28110000
-86.27350000
-86.31740000
-86.29280000
-86.27310000
-86.32150000
-86.27960000
-86.30840000
-86.27070000
-86.28100000
-86.26570000
-86.30340000
-86.29090000
-86.31030000
-86.26870000
-86.30500000
-86.28270000
-86.29780000
-86.30460000
-86.28310000
-86.29620000
-86.28870000
-86.31900000
-86.30740000
-86.29380000
-86.25440000
-86.32520000
-86.32310000
-86.27150000
-86.30940000
-86.30440000
-86.28980000
-86.32330000
-86.31290000
-86.27150000
-86.30450000
-86.30800000
-86.31410000
-86.29830000
-86.30610000
-86.26880000
-86.29660000
-86.29760000
-86.29700000
-86.31970000
-86.27570000
-86.31400000
-86.28860000
-86.27300000
-86.28120000
-86.30660000
-86.26080000
-86.31260000
-86.32380000
-86.26600000
-86.31090000
-86.27460000
-86.26300000
-86.31430000
-86.29660000
-86.32970000
-86.28950000
-86.30340000
-86.30110000
-86.30250000
-86.25980000
-86.27350000
-86.28460000
-86.29390000
-86.30280000
-86.27540000
-86.31720000
-86.28030000
-86.31930000
-86.28880000
-86.28400000
-86.30120000
-86.28650000
-86.27130000
-86.25980000
-86.32350000
-86.25940000
-86.30210000
-86.31140000
-86.28510000
-86.29860000
-86.25450000
-86.26340000
-86.29410000
-86.28660000
-86.31980000
-86.31630000
-86.31270000
-86.29420000
-86.32380000
-86.27090000
-86.26500000
-86.29100000
-86.27380000
-86.31620000
-86.25630000
-86.26120000
-86.26810000
-86.32450000
-86.30110000
-86.27130000
-86.27800000
-86.28070000
-86.32130000
-86.26770000
-86.29190000
-86.29000000
-86.30930000
-86.27150000
-86.28990000
-86.30370000
-86.32310000
-86.28000000
-86.29160000
-86.32720000
-86.32810000
-86.31580000
-86.26580000
-86.32150000
-86.27210000
-86.28530000
-86.32800000
-86.29350000
-86.31190000
-86.28490000
-86.25520000
-86.31860000
-86.28890000
-86.27140000
-86.29150000
-86.29940000
-86.32350000
-86.28620000
-86.30090000
-86.31520000
-86.26650000
-86.31740000
-86.32320000
-86.31080000
-86.28560000
-86.30350000
-86.30290000
-86.28180000
-86.30210000
-86.31100000
-86.30350000
-86.32690000
-86.31140000
-86.31830000
-86.31690000
-86.31280000
-86.26780000
-86.29080000
-86.31090000
-86.26140000
-86.27580000
-86.29280000
-86.26860000
-86.32310000
-86.32840000
-86.31730000
