QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected,Timemax
ADP50,OLS CP,2,2.40E-02,4.73E-01,0,0,10,0.12228719999984605,0.2574964000014006,0.06834990000061225,0.2375508000041009
ADP50,LARS,2,3.29E-02,2.30E+01,0,0,10,0.24155549999704817,0.3201690000059898,0.07104150000668596,0.2001657000000705
ADP90,OLS CP,2,3.05E-02,4.91E-01,0,0,10,0.120598900000914,0.24204390000522835,0.0872042999981204,0.20994709999649785
ADP90,LARS,2,1.18E-02,2.62E+01,0,0,10,0.12577820000296924,0.3170645999998669,0.07451700000092387,0.2203469000014593
dVmax,OLS CP,2,4.12E-02,8.82E-01,0,0,10,0.0932937999968999,0.2314937999981339,0.06758070000068983,0.18689639999502106
dVmax,LARS,2,2.39E-02,4.18E+00,0,0,10,0.1102305999957025,0.2782535000005737,0.07054629999765893,0.19499070000165375
Vrest,OLS CP,2,2.55E+02,6.81E+03,0,0,10,0.091301200001908,0.23682869999902323,0.0643558999945526,0.18107880000025034
Vrest,LARS,2,4.26E+02,2.97E+04,0,0,10,0.10741690000577364,0.28342200000042794,0.06854980000207433,0.1932197999994969
