QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected,Timemax
ADP50,OLS CP,2,1.08E-02,2.40E-03,0,0,500,4.6215302999989945,13.277810300001875,0.06992410000384552,0.1981757000030484
ADP50,LARS,2,1.14E-02,3.00E-03,0,0,500,7.153364099998726,16.95083159999922,0.07490089999919292,0.23082189999695402
