QOI,Method,Degree,Val. error, LOOERROR,Max Sobol Error,Mean Sobol Error,Ns,Timeselected,Timemax,Timeselected G,TimemaxG,Time T
dVmax,OLS CP,2,4.20E-02,8.60E-01,0,0,10,0.1253259000000071,4.097316500000034,0.07576700000004166,3.439217699999972,9.870786299999963
dVmax,OLS CP,2,4.20E-02,8.60E-01,0,0,10,0.1253259000000071,4.097316500000034,0.07576700000004166,3.439217699999972,9.870786299999963
